timestamp,tid,bool_type,satoshi,price,volume,var_mean,bool_volume
1666115501,14316841,False,91210,102586.67,93.57,0.016,0
1666115516,14316842,True,9367,102586.68,9.61,0.016,0
1666115552,14316843,False,194960,102586.67,200.0,0.016,2
1666115615,14316844,False,68230,102586.67,69.99,0.016,0
1666115624,14316845,False,24049,102586.67,24.67,0.016,0
1666115640,14316846,False,101380,102588.322,104.0,0.016,2
1666115670,14316847,True,14621,102588.33,15.0,0.016,0
1666115724,14316848,False,146028,102588.322,149.81,0.016,2
1666115758,14316849,False,954203,102588.322,978.9,0.016,2
1666115758,14316850,True,2690,102588.33,2.76,0.016,0
1666115789,14316851,False,20000,102588.322,20.52,0.016,0
1666115792,14316852,True,53611,102588.33,55.0,0.016,0
1666115798,14316853,True,97476,102588.33,100.0,0.016,2
1666115807,14316854,False,1846000,102588.322,1893.78,0.016,2
1666115807,14316855,False,865829,102588.322,888.24,0.016,2
1666115808,14316856,False,43171,102588.322,44.29,0.016,0
1666115808,14316857,False,357829,102588.322,367.09,0.016,2
1666115830,14316858,False,51780,102588.322,53.12,0.016,0
1666115891,14316859,True,5507,102588.33,5.65,0.016,0
1666115916,14316860,True,11749,102723.688,12.07,0.018,0
1666115936,14316861,True,25000000,102591.49,25647.87,0.016,1
1666115936,14316862,True,16072267,102722.328,16509.81,0.018,2
1666116019,14316863,False,1700000,102595.439,1744.12,0.016,2
1666116019,14316864,False,1762000,102595.439,1807.73,0.016,2
1666116019,14316865,False,804000,102595.439,824.87,0.016,2
1666116019,14316866,False,1430000,102595.439,1467.11,0.016,2
1666116019,14316867,False,144990,102595.439,148.75,0.016,2
1666116029,14316868,False,5400,102595.439,5.54,0.016,0
1666116088,14316869,False,1697000,102595.439,1741.04,0.016,2
1666116088,14316870,False,891000,102595.439,914.13,0.016,2
1666116088,14316871,False,759000,102595.439,778.7,0.016,2
1666116088,14316872,False,767000,102595.439,786.91,0.016,2
1666116088,14316873,False,792000,102595.439,812.56,0.016,2
1666116088,14316874,False,1292000,102595.439,1325.53,0.016,2
1666116088,14316875,False,1292000,102595.439,1325.53,0.016,2
1666116088,14316876,False,901000,102595.439,924.38,0.016,2
1666116088,14316877,False,940000,102595.439,964.4,0.016,2
1666116088,14316878,False,21588230,102578.721,22144.93,0.016,1
1666116102,14316879,True,48735,102595.45,50.0,0.016,0
1666116186,14316880,False,974,102544.162,1.0,0.016,0
1666116198,14316881,False,622000,102540.155,637.8,0.016,2
1666116198,14316882,False,14001,102539.093,14.36,0.016,0
1666116213,14316883,True,1891,102539.1,1.94,0.016,0
1666116231,14316884,False,100000,102536.64,102.54,0.016,2
1666116231,14316885,False,493000,102513.702,505.39,0.016,2
1666116247,14316886,False,48190,102468.367,49.38,0.015,0
1666116325,14316887,True,22716,102479.75,23.28,0.015,0
1666116326,14316888,False,757000,102479.735,775.77,0.015,2
1666116326,14316889,False,243000,102479.735,249.03,0.015,2
1666116326,14316890,False,375000,102479.735,384.3,0.015,2
