timestamp,tid,bool_type,satoshi,price,volume,var_mean,bool_volume
1665765880,14309191,True,97039,103050.998,100.0,0.013,2
1665765996,14309192,True,977448,103028.425,1007.05,0.012,2
1665766024,14309193,True,360122,103020.399,371.0,0.012,2
1665766027,14309194,False,90087,102862.218,92.67,0.011,0
1665766054,14309195,True,9707,103016.283,10.0,0.012,0
1665766074,14309196,True,2785,103016.272,2.87,0.012,0
1665766138,14309197,False,9516,102900.0,9.79,0.011,0
1665766275,14309198,False,19638,102900.0,20.21,0.011,0
1665766275,14309199,False,197270,102811.152,202.82,0.01,2
1665766505,14309200,False,130960,102783.09,134.6,0.0099,2
1665766514,14309201,False,2189040,102783.09,2249.96,0.0099,2
1665766514,14309202,False,32,102783.09,0.03,0.0099,0
1665766521,14309203,False,1501264,102783.09,1543.05,0.0099,2
1665766538,14309204,False,135420,102611.768,138.96,0.0082,2
1665766561,14309205,False,1132130,102653.93,1162.18,0.0086,2
1665766672,14309206,False,1000000,102710.373,1027.1,0.0092,2
1665766689,14309207,False,500999,102713.396,514.59,0.0092,2
1665766697,14309208,False,500999,102707.755,514.56,0.0091,2
1665766717,14309209,False,487000,102700.641,500.15,0.0091,2
1665766717,14309210,False,1376350,102583.906,1411.91,0.0079,2
1665766730,14309211,True,204370,102753.94,210.0,0.0096,2
1665766749,14309212,False,454000,102709.909,466.3,0.0092,2
1665766749,14309213,False,671000,102700.553,689.12,0.0091,2
1665766756,14309214,False,1890000,102711.015,1941.24,0.0092,2
1665766767,14309215,False,449999,102709.341,462.19,0.0092,2
1665766767,14309216,False,654000,102701.992,671.67,0.0091,2
1665766775,14309217,False,449999,102711.162,462.2,0.0092,2
1665766775,14309218,False,491000,102709.308,504.3,0.0092,2
1665766784,14309219,False,458000,102713.65,470.43,0.0092,2
1665766784,14309220,False,445000,102712.075,457.07,0.0092,2
1665766793,14309221,False,432000,102716.466,443.74,0.0092,2
1665766793,14309222,False,493999,102713.578,507.4,0.0092,2
1665766799,14309223,False,81040,102717.414,83.24,0.0092,0
1665766833,14309224,False,5000,102704.235,5.14,0.0091,0
1665767110,14309225,True,972948,102780.354,1000.0,0.0099,2
1665767209,14309226,True,22864,102780.353,23.5,0.0099,0
