amount,date,price,tid,type,satoshi,volume
0.00796,1663609376,99025.44369876,14227634,buy,796000,788.2425318421297
0.0039,1663609376,99025.79957229,14227635,buy,390000,386.20061833193097
0.00936,1663609376,99026.57683296,14227636,buy,936000,926.8887591565056
0.00731,1663609376,99026.8595818,14227637,buy,731000,723.886343542958
0.01654,1663609376,99026.96962818,14227638,buy,1654000,1637.9060776500971
0.00877,1663609376,99027.02533112,14227639,buy,877000,868.4670121539225
0.01671,1663609376,99027.69112522,14227640,buy,1671000,1654.752718702426
0.01286,1663609376,99027.70087518,14227641,buy,1286000,1273.4962332548148
0.01272,1663609376,99028.70475173,14227642,buy,1272000,1259.6451244420057
0.353674,1663609376,99028.84168069,14227643,buy,35367400,35023.926552576355
0.41657529,1663609376,99028.84649,14227644,buy,41657529,41252.97044493723
0.00100421,1663609401,99012.5027657,14227645,buy,100421,99.4293454023436
0.00020201,1663609433,99000.23731601,14227646,buy,20201,19.999037940207177
0.00303035,1663609437,98998.45063585,14227647,buy,303035,299.999954884348
0.00030303,1663609438,98997.42871984,14227648,buy,30302,29.999190824973113
0.0001,1663609449,98542.40055432,14227649,sell,10000,9.854240055432001
0.00050517,1663609494,98976.07630743,14227650,buy,50517,49.999744468224414
0.00591714,1663609499,98545.53330143,14227651,sell,591714,583.1077169192235
1.616e-05,1663609504,98972.46678707,14227652,buy,1616,1.5993950632790515
0.00032332,1663609507,98971.46254119,14227653,buy,32332,31.99945326881755
0.00151564,1663609515,98967.99825695,14227654,buy,151564,149.99985687816368
0.00278,1663609521,98965.426705,14227655,buy,278000,275.1238862399
0.0107,1663609521,98965.57356534,14227656,buy,1070000,1058.931637149138
0.00545,1663609521,98965.57356535,14227657,buy,545000,539.3623759311575
0.00127903,1663609521,98966.50198746,14227658,buy,127903,126.58112503702095
0.0014,1663609539,98957.87597192,14227659,buy,140000,138.541026360688
0.00062106,1663609539,98957.87597193,14227660,buy,62106,61.45877845112685
0.00202111,1663609542,98955.52379408,14227661,buy,202111,199.99999869545303
0.00028253,1663609545,98538.73908337,14227662,sell,28253,27.84014995322453
0.00546,1663609548,98954.26117426,14227663,buy,546000,540.2902660114595
0.00535,1663609548,98955.21910782,14227664,buy,535000,529.410422226837
0.00547,1663609548,98956.42079039,14227665,buy,547000,541.2916217234333
0.00393109,1663609548,98956.56375391,14227666,buy,393109,389.00715820735803
0.00703528,1663609559,98952.6644,14227667,buy,703528,696.1597008000319
0.00050411,1663609565,99183.7852,14227668,buy,50411,49.999537957172
0.00511,1663609574,99179.15661354,14227669,buy,511000,506.80549029518943
0.00093963,1663609574,99181.9914144,14227670,buy,93963,93.19437459271268
1.008e-05,1663609585,99173.90382259,14227671,buy,1008,0.9996729505317072
0.00487,1663609702,99124.97608581,14227672,buy,487000,482.73863353789477
0.00623,1663609702,99125.66186805,14227673,buy,623000,617.5528734379515
0.00487,1663609702,99126.11439364,14227674,buy,487000,482.74417709702686
0.01264385,1663609702,99126.47513,14227675,buy,1264385,1253.3402825724506
0.00238,1663609702,99127.40382585,14227676,buy,238000,235.923221105523
0.00572,1663609702,99127.44367324,14227677,buy,572000,567.0089778109328
0.00498,1663609702,99127.97176102,14227678,buy,498000,493.65729936987964
0.0061,1663609702,99128.21068261,14227679,buy,610000,604.6820851639211
0.00585,1663609702,99129.28317821,14227680,buy,585000,579.9063065925285
0.00803,1663609702,99130.39623656,14227681,buy,803000,796.0170817795769
0.00167888,1663609702,99130.62696,14227682,buy,167888,166.42842699060478
0.0081,1663609711,98554.88961749,14227683,sell,810000,798.294605901669
0.01173778,1663609711,98554.88961748,14227684,sell,1173778,1156.8156122542644
0.00100889,1663609716,99118.17389877,14227685,buy,100888,99.99933446473005
0.00262393,1663609782,99087.90186291,14227686,buy,262393,259.9997183351454
0.00214,1663609808,99076.37984767,14227687,buy,214000,212.0234528740138
0.00038329,1663609808,99078.32496469,14227688,buy,38329,37.97573117571603
0.0003028,1663609811,99075.22447741,14227689,buy,30280,29.999977971759744
0.00014555,1663609837,99068.64057946,14227690,buy,14554,14.419440636340402
0.00028263,1663609844,99068.22621617,14227691,buy,28263,27.999652775476132
0.00090291,1663609891,98612.98561281,14227692,sell,90291,89.03865083966228
0.00013125,1663609908,99045.46005954,14227693,buy,13125,12.999716632814623
0.00221,1663609916,99044.16087738,14227694,buy,221000,218.8875955390098
0.00281129,1663609916,99044.21937713,14227695,buy,281129,278.4420234927318
0.0106,1663609956,99015.43262022,14227696,buy,1060000,1049.563585774332
0.00407,1663609956,99015.43262023,14227697,buy,407000,402.99281076433607
0.0089,1663609956,99017.25342525,14227698,buy,890000,881.253555484725
0.00434,1663609956,99017.25342526,14227699,buy,434000,429.73487986562844
0.00407,1663609956,99022.78165257,14227700,buy,407000,403.0227213259599
0.0051,1663609956,99024.91421953,14227701,buy,510000,505.027062519603
0.00215,1663609956,99025.67007822,14227702,buy,215000,212.90519066817302
0.00516,1663609956,99029.60638778,14227703,buy,515999,510.9927689609448
0.00921,1663609956,99031.4783701,14227704,buy,921000,912.079915788621
0.04738259,1663609956,99032.72148,14227705,buy,4738259,4692.426838471033
0.00050499,1663609992,99011.26378041,14227706,buy,50499,49.99969809646924
0.00189,1663609997,99005.75017803,14227707,buy,189000,187.1208678364767
0.00753,1663609997,99009.86952613,14227708,buy,753000,745.5443175317589
0.00367,1663609997,99010.44964875,14227709,buy,367000,363.3683502109125
0.00769,1663609997,99011.01027145,14227710,buy,769000,761.3946689874505
0.00769,1663609997,99011.11020854,14227711,buy,769000,761.3954375036726
0.00454,1663609997,99011.52214435,14227712,buy,454000,449.512310535349
0.00431,1663609997,99012.82863899,14227713,buy,430999,426.74529143404686
0.26566757,1663609997,99014.41057,14227714,buy,26566757,26304.917851114216
0.00154,1663610010,98998.28902114,14227715,buy,154000,152.4573650925556
0.00112669,1663610010,99000.2046,14227716,buy,112669,111.542540520774
0.00202025,1663610037,98997.5242,14227717,buy,202025,199.99974826505
0.00312,1663610048,98992.6836149,14227718,buy,312000,308.857172878488
0.00193084,1663610048,98994.29967077,14227719,buy,193084,191.14215357630954
0.0148854,1663610069,98601.44151466,14227720,sell,1488540,1467.7218975223198
0.00040398,1663610103,99014.41058,14227721,buy,40398,39.9998415861084
0.00016159,1663610107,99014.41057999,14227722,buy,16159,15.999738605620584
0.00015149,1663610123,99014.4006,14227723,buy,15149,14.999691546893999
0.00026703,1663610125,99014.4006,14227724,buy,26703,26.439815392218
0.00041862,1663610141,99014.4006,14227725,buy,41862,41.44940837917199
0.00504642,1663610190,99079.9993,14227726,buy,504642,499.999290067506
0.00020185,1663610199,99082.71961226,14227727,buy,20185,19.999846953734682
0.00070669,1663610301,99053.1735,14227728,buy,70669,69.999887180715
0.00050477,1663610302,99053.1735,14227729,buy,50477,49.999070387595
0.0016,1663610323,99042.40490092,14227730,buy,160000,158.467847841472
0.00397,1663610323,99042.89460467,14227731,buy,396999,393.20029158053984
0.00385,1663610323,99043.78208277,14227732,buy,385000,381.3185610186645
0.00067661,1663610323,99043.92078796,14227733,buy,67661,67.01410724434162
0.00553363,1663610329,98560.63104618,14227734,sell,553363,545.398064776073
0.00158,1663610358,99025.9079686,14227735,buy,158000,156.460934590388
0.00043966,1663610358,99026.73644541,14227736,buy,43966,43.53809494558896
0.00015361,1663610380,99013.98620501,14227737,buy,15360,15.209538420951585
0.00013507,1663610392,98840.80001,14227738,sell,13507,13.3504268573507
2.019e-05,1663610447,99048.4772,14227739,buy,2019,1.999788754668
0.00396446,1663610464,98856.88764626,14227740,sell,396446,391.91417679809194
0.01010484,1663610466,99015.83529442,14227741,buy,1010484,1000.539173116467
0.00024366,1663610511,98856.86668365,14227742,sell,24366,24.087464136138163
0.00013501,1663610515,99015.78199,14227743,buy,13501,13.3681207264699
0.00036986,1663610515,99042.42275,14227744,buy,36986,36.631830478315
0.0018951,1663610541,98917.80000001,14227745,sell,189510,187.45912278001896
0.00201934,1663610547,99042.42275,14227746,buy,201934,200.000325955985
0.0003655,1663610553,98921.09113134,14227747,sell,36550,36.15565880850477
0.00098308,1663610570,98930.6221359,14227748,sell,98308,97.25671600936059
0.00026162,1663610582,99034.5908,14227749,buy,26162,25.909429645096
0.01833,1663610630,98933.50566074,14227750,sell,1833000,1813.4511587613642
0.00057981,1663610630,98933.03050802,14227751,sell,57981,57.36236041885508
0.0103,1663610640,98933.50100239,14227752,sell,1030000,1019.015060324617
0.00517001,1663610640,98933.20286734,14227753,sell,517001,511.4856481561765
5.048e-05,1663610641,99030.37879999,14227754,buy,5048,4.999053521823495
5.048e-05,1663610643,99030.37879999,14227755,buy,5048,4.999053521823495
0.0097,1663610681,98932.46451728,14227756,sell,970000,959.644905817616
0.01523,1663610694,98932.64153496,14227757,sell,1523000,1506.7441305774407
0.01452,1663610702,98931.63067084,14227758,sell,1452000,1436.4872773405966
0.00396,1663610702,98929.64853866,14227759,sell,396000,391.7614082130936
0.01393,1663610714,98930.05614516,14227760,sell,1393000,1378.0956821020786
0.00315999,1663610714,98928.46298604,14227761,sell,315999,312.61295375125655
0.01092001,1663610715,98928.46298604,14227762,sell,1092001,1080.2998050921867
0.00712,1663610715,98926.39001584,14227763,sell,712000,704.3558969127808
0.00725999,1663610715,98925.46998974,14227764,sell,725999,718.1979228708125
0.01388,1663610724,98933.65472826,14227765,sell,1388000,1373.1991276282488
0.00040001,1663610724,98932.60892644,14227766,sell,40001,39.574032896665265
0.00664,1663610725,98932.31312058,14227767,sell,664000,656.9105591206512
0.00672,1663610725,98931.01343814,14227768,sell,672000,664.8164103043008
0.00897201,1663610725,98930.48471428,14227769,sell,897201,887.6052981613674
0.01373,1663610740,98933.01886212,14227770,sell,1373000,1358.3503489769075
0.01274,1663610740,98924.49173414,14227771,sell,1274000,1260.2980246929435
0.00238,1663610740,98923.13149302,14227772,sell,238000,235.43705295338762
0.0073,1663610752,98843.5471864,14227773,sell,730000,721.55789446072
0.01261,1663610763,98849.21408134,14227774,sell,1261000,1246.4885895656973
0.0079,1663610772,98854.27306031,14227775,sell,790000,780.9487571764491
0.0042,1663610772,98854.2730603,14227776,sell,420000,415.18794685326
0.00013025,1663610782,98856.82584158,14227777,sell,13025,12.876101565865794
0.01274,1663610795,98847.31579964,14227778,sell,1274000,1259.3148032874135
0.00208,1663610795,98846.97806854,14227779,sell,207999,205.6017143825632
0.01407,1663610811,98855.35147064,14227780,sell,1407000,1390.8947951919047
0.00586,1663610811,98854.2847062,14227781,sell,586000,579.286108378332
0.01041,1663610811,98853.89340396,14227782,sell,1041000,1029.0690303352237
0.00350789,1663610817,98856.25985084,14227783,sell,350789,346.7768853681631
0.00226591,1663610834,98984.51164574,14227784,buy,226591,224.28999478319872
0.0082,1663610837,98849.44235,14227785,sell,820000,810.5654272700001
0.00017295,1663610838,98982.81271521,14227786,buy,17295,17.11907745909557
0.0077,1663610846,98854.48268651,14227787,sell,770000,761.179516686127
0.0051,1663610846,98854.4826865,14227788,sell,510000,504.15786170115007
0.00505167,1663610857,98977.15989999,14227789,buy,505167,499.99994935198254
0.0084,1663610859,98856.65348227,14227790,sell,840000,830.395889251068
0.00119998,1663610859,98844.69081378,14227791,sell,119998,118.61165208271973
0.00132897,1663610867,98848.02852872,14227792,sell,132897,131.36606447381303
0.0061,1663610870,98848.62246963,14227793,sell,610000,602.976597064743
0.00605,1663610870,98848.62246962,14227794,sell,605000,598.034165941201
0.0045,1663610870,98848.02852873,14227795,sell,449999,444.816128379285
0.00253999,1663610870,98848.02852872,14227796,sell,253999,251.07300398266352
0.00057916,1663610871,98969.4089577,14227797,buy,57916,57.31912289194153
0.00031221,1663610876,98969.40895769,14227798,buy,31221,30.899239170680396
0.00555,1663610885,98843.3026225,14227799,sell,555000,548.5803295548751
0.02016723,1663610885,98795.03532112,14227800,sell,2016723,1992.4222001791509
0.0051,1663610887,98844.8864649,14227801,sell,510000,504.10892097099
0.00076,1663610890,98844.8864649,14227802,sell,76000,75.12211371332401
0.00202098,1663610894,98961.80127548,14227803,buy,202098,199.99982114171956
0.00378,1663610905,98957.16057044,14227804,buy,378000,374.0580669562632
0.011,1663610905,98957.81596999,14227805,buy,1100000,1088.53597566989
0.00543065,1663610905,98957.81597,14227806,buy,543065,537.4052632974805
0.0103,1663610923,98948.2195812,14227807,buy,1030000,1019.16666168636
0.00759,1663610923,98948.21958121,14227808,buy,759000,751.0169866213839
0.00383,1663610923,98950.06259956,14227809,buy,383000,378.9787397563148
0.00677248,1663610923,98951.04957528,14227810,buy,677248,670.1440042275923
0.00122179,1663610927,98765.11114937,14227811,sell,122179,120.67022515118877
5.053e-05,1663610933,98944.23916003,14227812,buy,5053,4.999652404756316
0.00383984,1663610937,98770.12121555,14227813,sell,383984,379.2614622483175
0.00276525,1663610941,98940.04179,14227814,buy,276525,273.5939505597975
0.0056,1663610941,98940.04180225,14227815,buy,560000,554.0642340925999
0.00355986,1663610941,98940.04180226,14227816,buy,355986,352.2126972101933
0.00381,1663610946,98937.69965028,14227817,buy,381000,376.9526356675668
0.05,1663610946,98938.1208,14227818,buy,5000000,4946.906040000001
0.00779,1663610946,98938.1308101,14227819,buy,779000,770.728039010679
0.00389,1663610946,98939.58626754,14227820,buy,389000,384.8749905807306
0.00925,1663610946,98941.06561624,14227821,buy,925000,915.2048569502199
0.00896,1663610946,98941.90625205,14227822,buy,895999,886.519480018368
0.01533,1663610946,98942.07873696,14227823,buy,1533000,1516.7820670375968
0.01298,1663610946,98942.22953212,14227824,buy,1298000,1284.2701393269176
0.01258,1663610946,98942.26154871,14227825,buy,1258000,1244.6936502827716
0.00763,1663610946,98942.43274989,14227826,buy,763000,754.9307618816606
0.0155,1663610946,98942.81242145,14227827,buy,1550000,1533.613592532475
0.00896,1663610946,98942.84985892,14227828,buy,895999,886.5279347359232
0.01584,1663610946,98944.05554135,14227829,buy,1584000,1567.273839774984
0.13360265,1663610946,99030.37882,14227830,buy,13360264,13230.721040855871
0.0041,1663610952,98934.53091327,14227831,buy,410000,405.6315767444071
0.00374,1663610952,98934.53091328,14227832,buy,374000,370.0151456156672
0.00226768,1663610952,98935.16194728,14227833,buy,226768,224.35328804460792
0.01588585,1663610957,98775.84402,14227834,sell,1588585,1569.138241725117
0.00589195,1663610957,98775.84401081,14227835,sell,589195,581.982334119492
0.00303234,1663610969,98933.46979999,14227836,buy,303234,299.9999178133017
0.00101079,1663610971,98932.47067913,14227837,buy,101078,99.99995203775781
0.00780683,1663610985,98773.56840195,14227838,sell,780683,771.1084570073954
0.00045485,1663610997,98932.45069999,14227839,buy,45485,44.99942520089046
0.00404858,1663611016,98799.99,14227840,buy,404858,399.99966351420005
0.00392742,1663611046,98773.09790758,14227841,sell,392742,387.9234401841878
0.00673,1663611069,98775.3665289,14227842,sell,673000,664.758216739497
0.00101214,1663611077,98799.94999,14227843,buy,101213,99.99938138287858
0.01569999,1663611078,98774.43252772,14227844,sell,1569999,1550.7576029408788
0.00101214,1663611121,98799.90998999,14227845,buy,101213,99.99934089726847
0.00057985,1663611132,98774.1437094,14227846,sell,57985,57.274187229895595
0.0072,1663611139,98799.88998999,14227847,buy,720000,711.359207927928
0.00267845,1663611139,98799.88999,14227848,buy,267845,264.6305653437155
0.0149,1663611140,98775.85332752,14227849,sell,1490000,1471.7602145800481
0.00719,1663611140,98774.14836776,14227850,sell,719000,710.1861267641945
0.00050607,1663611146,98799.88999,14227851,buy,50606,49.99966032723929
0.00101214,1663611147,98799.88999,14227852,buy,101213,99.99932065447858
0.00506073,1663611148,98799.88999,14227853,buy,506073,499.9995672690927
0.01276,1663611152,98772.8859522,14227854,sell,1276000,1260.3420247500721
0.00231,1663611152,98768.9263462,14227855,sell,231000,228.15621985972197
0.00645,1663611167,98775.83469408,14227856,sell,645000,637.104133776816
0.00579999,1663611167,98774.69572506,14227857,sell,579999,572.8922474583907
0.00099659,1663611168,98774.69572506,14227858,sell,99659,98.43787401263755
0.00167216,1663611175,98799.87998999,14227859,buy,167216,165.20920732406168
0.01518611,1663611176,98774.15,14227860,sell,1518611,1499.9951070564998
0.0022789,1663611176,98773.84790354,14227861,sell,227890,225.0957219873773
0.01227,1663611190,98774.2601684,14227862,sell,1227000,1211.9601722662678
0.011445,1663611190,98772.84635614,14227863,sell,1144500,1130.4552265460222
0.00025303,1663611195,98799.86999,14227864,buy,25303,24.999331103569702
0.00607,1663611200,98774.74463784,14227865,sell,607000,599.5626999516888
0.00568999,1663611200,98774.53501164,14227866,sell,568999,562.0261164708814
0.00197348,1663611200,98800,14227867,buy,197348,194.979824
0.00708502,1663611227,98800,14227868,buy,708502,699.999976
5.06e-05,1663611227,98800,14227869,buy,5060,4.99928
0.00561,1663611232,98771.511736,14227870,sell,561000,554.10818083896
0.00012,1663611235,98771.511736,14227871,sell,12000,11.85258140832
0.02597,1663611235,98759.4,14227872,sell,2597000,2564.781618
0.00607287,1663611246,98799.99,14227873,buy,607287,599.9994952713
0.12580448,1663611255,98720.3,14227874,sell,12580448,12419.456006944
0.00372,1663611259,98773.98112918,14227875,buy,372000,367.43920980054963
0.00535535,1663611259,98774.99999,14227876,buy,535535,528.9746961964465
0.00999999,1663611259,98775,14227877,buy,999999,987.7490122500001
0.00117249,1663611259,98795.14426988,14227878,buy,117249,115.8363187049916
0.00161946,1663611282,98798.040008,14227879,buy,161946,159.9994738713557
0.01148,1663611287,98631.36144672,14227880,sell,1148000,1132.2880294083457
