amount,date,price,tid,type,satoshi,volume
0.00095612,1665005150,104588.48600684,14286465,buy,95612,99.99914324085987
0.00013608,1665005168,104483.0875933,14286466,sell,13608,14.218058559696265
0.00478064,1665005213,104588.48600684,14286467,buy,478064,499.9998997437396
5.53e-05,1665005232,104462.58523834,14286468,sell,5530,5.776780963680203
0.0031,1665005309,104573.82312898,14286469,buy,310000,324.178851699838
0.00271,1665005309,104590.86494909,14286470,buy,271000,283.4412440120339
0.00047787,1665005339,104630.64182599,14286471,buy,47787,49.999844809385834
0.00095585,1665005361,104618.10825241,14286472,buy,95585,99.9992187730661
0.00047819,1665005496,104560.89695261,14286473,buy,47819,49.99997531376857
6.857e-05,1665005524,104563.34906755,14286474,buy,6857,7.169908845561904
1.64e-05,1665005525,104459.77699013,14286475,sell,1639,1.713140342638132
0.0121,1665005565,104474.93136171,14286476,sell,1210000,1264.146669476691
0.00666,1665005565,104439.25387642,14286477,sell,666000,695.5654308169572
0.0068,1665005565,104438.61335192,14286478,sell,680000,710.1825707930559
0.00842,1665005565,104437.69099664,14286479,sell,842000,879.3653581917089
0.00322,1665005565,104437.59550026,14286480,sell,322000,336.2890575108372
0.00825,1665005565,104437.34860718,14286481,sell,825000,861.6081260092351
0.00352917,1665005565,104437.02950952,14286482,sell,352917,368.5760314341127
0.00095641,1665005595,104557.37545397,14286483,buy,95641,99.99971945793145
6.68e-05,1665005600,104783.72597963,14286484,buy,6680,6.999552895439284
9.5e-06,1665005613,104472.18845042,14286485,sell,950,0.9924857902789901
0.00013284,1665005664,104633.5,14286486,buy,13284,13.89951414
0.01303,1665005697,104704.52042866,14286487,buy,1303000,1364.29990118544
0.01262,1665005697,104704.94211443,14286488,buy,1262000,1321.3763694841066
0.0072,1665005697,104705.74404863,14286489,buy,720000,753.881357150136
0.00658,1665005697,104705.74404864,14286490,buy,658000,688.9637958400511
0.01276,1665005697,104706.00729756,14286491,buy,1276000,1336.0486531168658
0.00511364,1665005697,104706.02435999,14286492,buy,511364,535.4289144082193
0.00264115,1665005766,104547.72986192,14286493,sell,264115,276.12623672481004
0.0004827,1665005788,104559.47824583,14286494,sell,48270,50.470860149262144
0.00290385,1665005796,104563.54266494,14286495,sell,290385,303.63684336758604
0.00362612,1665005871,104789.62969504,14286496,buy,362612,379.9797720297785
0.00014662,1665005884,104606.16177286,14286497,sell,14662,15.337355439136733
4.151e-05,1665005910,104771.33871631,14286498,buy,4151,4.349058270114028
5.73e-05,1665005939,104483.02450265,14286499,sell,5730,5.986877304001845
0.00086222,1665005952,104489.24108408,14286500,sell,86222,90.09271344751546
5.09e-05,1665005955,104712.53587782,14286501,buy,5090,5.329868076181038
5.672e-05,1665006020,104711.34556647,14286502,buy,5672,5.939227520530179
0.0002335,1665006034,104526.62490091,14286503,sell,23350,24.406966914362485
0.00124827,1665006100,104487.58903228,14286504,sell,124826,130.42872276132414
0.00191002,1665006183,104710.92144321,14286505,buy,191002,199.99995417495995
0.00288998,1665006223,104710.92144321,14286506,buy,288998,302.612468752448
0.00188417,1665006223,104760.98726556,14286507,buy,188417,197.38750937615018
0.00019072,1665006258,104808.4287914,14286508,buy,19072,19.989063539095806
0.00349,1665006259,104569.34057523,14286509,sell,349000,364.9469986075527
0.0082,1665006259,104567.98570278,14286510,sell,820000,857.4574827627961
0.00345,1665006259,104567.67754071,14286511,sell,345000,360.75848751544953
0.00661,1665006259,104567.37945002,14286512,sell,661000,691.1903781646323
0.00676,1665006259,104566.80414256,14286513,sell,676000,706.8715960037056
0.01417,1665006259,104566.78138561,14286514,sell,1417000,1481.7112922340937
0.00837,1665006259,104566.45310234,14286515,sell,837000,875.2212124665859
0.01126,1665006259,104566.24800339,14286516,sell,1126000,1177.4159525181715
0.0082,1665006259,104566.03389726,14286517,sell,820000,857.4414779575321
0.01102,1665006259,104565.68634333,14286518,sell,1102000,1152.3138635034966
0.01464,1665006259,104564.24266913,14286519,sell,1464000,1530.8205126760633
0.0038299,1665006259,104564.13976781,14286520,sell,382990,400.4701988967355
4.83e-05,1665006291,104586.76110161,14286521,sell,4830,5.051540561207763
3.415e-05,1665006355,104827.22634591,14286522,buy,3415,3.579849779712827
0.0008264,1665006376,104617.73721677,14286523,sell,82640,86.45609803593872
4.98e-05,1665006426,104819.16312899,14286524,buy,4980,5.219994323823702
0.01332,1665006470,104822.63411475,14286525,buy,1332000,1396.2374864084702
0.02196,1665006470,104825.65172737,14286526,buy,2196000,2301.9713119330454
0.0165,1665006470,104826.7900352,14286527,buy,1650000,1729.6420355808
0.00439504,1665006470,104826.94359707,14286528,buy,439504,460.71861018686656
0.0012905,1665006537,104521.31339395,14286529,sell,129050,134.88475493489247
9.487e-05,1665006547,104774.66,14286530,buy,9487,9.9399719942
0.0086,1665006577,104540.8854935,14286531,sell,860000,899.0516152440999
0.003,1665006577,104540.88549349,14286532,sell,300000,313.62265648047
0.05,1665006577,104539.8404,14286533,sell,5000000,5226.992020000001
0.00608,1665006577,104539.59512778,14286534,sell,608000,635.6007383769024
0.00753,1665006577,104538.41486712,14286535,sell,753000,787.1742639494136
0.01303,1665006577,104523.23970318,14286536,sell,1303000,1361.9378133324356
0.0117599,1665006577,104523.14187762,14286537,sell,1175990,1229.1816961666234
0.01010525,1665006602,104593.09845125,14286538,buy,1010525,1056.939408124494
0.0087,1665006689,104479.63624723,14286539,sell,869999,908.9728353509009
0.00554,1665006689,104479.63624722,14286540,sell,554000,578.8171848095988
0.00566,1665006689,104479.58966362,14286541,sell,566000,591.3544774960892
0.00715,1665006689,104478.72553784,14286542,sell,715000,747.022887595556
0.0105,1665006689,104478.45140001,14286543,sell,1050000,1097.0237397001051
0.0454104,1665006689,104478.4514,14286544,sell,4541040,4744.40826945456
0.00045439,1665006703,104486.18434678,14286545,sell,45439,47.477477305333366
0.00895,1665006778,104480.86406114,14286546,sell,895000,935.103733347203
0.00943,1665006778,104479.42229872,14286547,sell,942999,985.2409522769295
0.01187,1665006778,104478.85630798,14286548,sell,1187000,1240.1640243757226
0.00565,1665006778,104477.71738398,14286549,sell,565000,590.2991032194869
0.00679,1665006778,104477.5869499,14286550,sell,679000,709.402815389821
0.00651,1665006778,104477.41691976,14286551,sell,651000,680.1479841476377
0.00134629,1665006778,104477.32608174,14286552,sell,134629,140.65677933058575
0.00286581,1665006849,104682.19300476,14286553,buy,286581,299.9992755349713
0.00447532,1665006936,104680.20675537,14286554,buy,447531,468.4774228964424
0.0085,1665007000,104741.71878659,14286555,buy,850000,890.304609686015
0.02373,1665007000,104764.92477476,14286556,buy,2373000,2486.071664905055
0.00423452,1665007000,104765.93145813,14286557,buy,423452,443.63343207808066
0.00985548,1665007006,104761.9900368,14286558,buy,985548,1032.4796975678817
0.00025822,1665007022,104754.88231596,14286559,buy,25821,27.04980571162719
0.00286191,1665007067,104564.39876001,14286560,sell,286191,299.2538984552602
0.0002966,1665007071,104564.39877001,14286561,sell,29660,31.013800675184964
0.00038169,1665007142,104795.43172736,14286562,buy,38169,39.99936833601604
0.01378,1665007233,104736.2588122,14286563,buy,1378000,1443.265646432116
0.01593,1665007239,104735.06687959,14286564,buy,1593000,1668.4296153918685
0.00632717,1665007239,104735.27162875,14286565,buy,632717,662.6778685912781
0.0019407,1665007277,104735.33744097,14286566,buy,194070,203.25986937169048
0.00047739,1665007320,104735.208254,14286567,buy,47739,49.99954106837706
0.00667028,1665007387,104794.08468573,14286568,buy,667028,699.0058871975311
0.00095494,1665007541,104717.83894121,14286569,buy,95494,99.99925311851908
0.00065484,1665007586,104544.7968,14286570,sell,65483,68.460114736512
1.91e-05,1665007726,104662.84331771,14286571,buy,1910,1.999060307368261
0.00058811,1665007735,104604.83145173,14286572,buy,58811,61.51914742507693
0.00066924,1665007753,104595.74738818,14286573,buy,66924,69.99965798206559
0.00867135,1665007801,104582.5532548,14286574,buy,867135,906.87192316601
0.00020424,1665007811,104482.72294468,14286575,sell,20424,21.339551334221444
3.586e-05,1665007904,104569.04461322,14286576,buy,3586,3.749845939830069
4.11e-05,1665007919,104479.8362,14286577,sell,4110,4.2941212678200005
0.0002116,1665007976,104495.80285001,14286578,sell,21160,22.111311883062115
0.000656,1665007986,104495.81295001,14286579,sell,65600,68.54925329520657
0.00171081,1665008023,104502.64430001,14286580,sell,171081,178.78416889490012
7.646e-05,1665008073,104620.23,14286581,buy,7646,7.999262785799999
0.0005473,1665008128,104620.23,14286582,buy,54730,57.258651879
0.01235624,1665008128,104622.53868318,14286583,buy,1235624,1292.741197378656
0.0029056,1665008132,104521.85466424,14286584,sell,290560,303.69870091241575
0.02106,1665008134,104628.37647173,14286585,buy,2106000,2203.4736084946335
0.0028658,1665008135,104686.22370049,14286586,buy,286580,300.00977988086424
0.0087,1665008230,104764.49420216,14286587,buy,869999,911.451099558792
0.00870026,1665008230,104806.44825401,14286588,buy,870026,911.843349486433
0.00477554,1665008263,104700,14286589,sell,477554,499.999038
0.01652796,1665008263,104581.42602,14286590,sell,1652796,1728.5176260015194
8.326e-05,1665008294,104595.84830001,14286591,sell,8326,8.708650329458832
0.00690643,1665008297,104806.448254,14286592,buy,690643,723.8383984148733
0.00475946,1665008321,105083.1800208,14286593,buy,475946,500.1391919817968
0.00057098,1665008325,105081.50790266,14286594,buy,57098,59.99943938226081
0.01934001,1665008352,105175.48684439,14286595,buy,1934001,2034.0949673253713
0.0001426,1665008392,104833.03643662,14286596,sell,14260,14.949190995862011
0.00139777,1665008442,104855.10680278,14286597,sell,139777,146.56332263572182
1.209e-05,1665008452,104858.0935767,14286598,sell,1209,1.267734351342303
0.00344,1665008521,104764.1512028,14286599,sell,344000,360.388680137632
0.00358,1665008521,104762.39034272,14286600,sell,358000,375.0493574269376
0.0006094,1665008521,104761.93057584,14286601,sell,60939,63.84192049291689
0.0044761,1665008601,104796.8194,14286602,sell,447610,469.08104331634
0.01209,1665008635,105058.96101936,14286603,buy,1209000,1270.1628387240623
0.00572,1665008635,105060.13588954,14286604,buy,572000,600.9439772881689
0.01696027,1665008635,105061.29369729,14286605,buy,1696027,1781.8679076553367
0.0007895,1665008716,104897.0121,14286606,sell,78950,82.81619105295002
0.00741524,1665008804,105200,14286607,buy,741524,780.083248
0.01326,1665008804,105243.96330812,14286608,buy,1326000,1395.5349534656712
0.01984,1665008804,105244.39474385,14286609,buy,1984000,2088.048791717984
0.01862,1665008804,105244.9188042,14286610,buy,1862000,1959.6603881342041
0.01862,1665008804,105245.46236447,14286611,buy,1862000,1959.6705092264317
0.01154,1665008804,105245.48186439,14286612,buy,1154000,1214.5328607150607
0.01166,1665008804,105246.12048677,14286613,buy,1166000,1227.169764875738
0.01326,1665008804,105246.27161115,14286614,buy,1326000,1395.565561563849
0.02551,1665008804,105247.14667006,14286615,buy,2551000,2684.8547115532306
0.01399,1665008804,105247.27585703,14286616,buy,1399000,1472.4093892398498
0.01093,1665008804,105247.29779444,14286617,buy,1093000,1150.3529648932292
0.02421,1665008804,105248.13385351,14286618,buy,2421000,2548.057320593477
0.02343,1665008804,105249.85715894,14286619,buy,2343000,2466.004153233964
0.00571,1665008804,105252.38239858,14286620,buy,571000,600.9911034958917
0.16204985,1665008804,105258.13,14286621,buy,16204985,17057.0641777805
0.0012354,1665008819,104952.59566664,14286622,sell,123540,129.65843668656706
0.00019134,1665008860,105255.6719385,14286623,buy,19134,20.13962026871259
0.0010451,1665008866,104976.80048614,14286624,sell,104510,109.71125418806491
0.00072032,1665008886,105285.33,14286625,buy,72032,75.8391289056
0.00555039,1665008886,105290.75382791,14286626,buy,555039,584.4047471388933
3.8e-05,1665009034,105036.45858321,14286627,sell,3800,3.99138542616198
0.01329,1665009123,105111.0430864,14286628,sell,1329000,1396.925762618256
0.01301,1665009123,105110.80783922,14286629,sell,1301000,1367.4916099882523
0.00536,1665009123,105100.68522294,14286630,sell,536000,563.3396727949583
0.01084,1665009123,105100.43600068,14286631,sell,1084000,1139.2887262473712
0.01107,1665009123,105098.64951962,14286632,sell,1107000,1163.4420501821933
0.01073,1665009123,105098.18834198,14286633,sell,1073000,1127.7035609094453
0.0247643,1665009123,105095.95,14286634,sell,2476430,2602.6276345849997
0.00015,1665009214,105099.11069726,14286635,sell,14999,15.764866604588997
0.00473,1665009283,105165.62797677,14286636,buy,473000,497.4334203301221
2.44e-05,1665009283,105170.06908355,14286637,buy,2440,2.56614968563862
0.0008085,1665009479,105095.95,14286638,sell,80850,84.970075575
1.902e-05,1665009495,105138.56,14286639,buy,1902,1.9997354112
0.0038045,1665009527,105138.56,14286640,buy,380450,399.99965152
9.51e-06,1665009635,105211.22,14286641,buy,951,1.0005587022
0.00094079,1665009635,105229.92352776,14286642,buy,94079,98.99925975568134
0.00380144,1665009646,105223.14974305,14286643,buy,380144,399.99949035922003
0.00047518,1665009668,105221.13637631,14286644,buy,47518,49.99897958329498
0.00194687,1665009735,105095.95,14286645,sell,194687,204.6081521765
0.0018285,1665009947,105103.50818911,14286646,sell,182850,192.18176472378764
0.000584,1665010005,105104.87288481,14286647,sell,58400,61.38124576472904
0.0009501,1665010026,105251.23996109,14286648,buy,95010,99.9992030870316
0.0013532,1665010048,105120.49910001,14286649,sell,135320,142.2490593821335
0.01081549,1665010072,105240.66612947,14286650,buy,1081549,1138.2293721166216
9.49e-06,1665010118,105277.22647813,14286651,buy,949,0.9990808792774538
0.00035145,1665010230,105276.59273073,14286652,buy,35145,36.99945851521506
0.00030483,1665010259,105156.88461,14286653,sell,30483,32.0549731356663
0.01156,1665010276,105163.639222,14286654,sell,1156000,1215.69166940632
0.00530506,1665010276,105163.0529553,14286655,sell,530506,557.8963057110439
0.00033018,1665010411,105298.27181,14286656,buy,33018,34.7673833862258
0.0091665,1665010411,105300,14286657,buy,916649,965.23245
0.0009609,1665010416,105140.35923788,14286658,sell,96090,101.02937119167889
0.0136035,1665010423,105300,14286659,buy,1360350,1432.4485499999998
0.0045,1665010423,105335.05570532,14286660,buy,449999,474.00775067394
0.01058,1665010423,105336.86676039,14286661,buy,1058000,1114.4640503249263
0.00151026,1665010423,105336.8887578,14286662,buy,151026,159.08608961535504
4.746e-05,1665010453,105335.76263742,14286663,buy,4746,4.999235294771954
0.01047,1665010459,105161.0225353,14286664,sell,1047000,1101.035905944591
0.01015,1665010459,105160.70503032,14286665,sell,1014999,1067.3811560577478
0.00983,1665010459,105159.70814128,14286666,sell,983000,1033.7199310287824
0.01015,1665010459,105159.20810408,14286667,sell,1014999,1067.3659622564119
0.00481,1665010459,105157.99925966,14286668,sell,481000,505.8099764389646
0.01167,1665010459,105157.94103016,14286669,sell,1167000,1227.193171821967
0.01257,1665010459,105156.86727818,14286670,sell,1257000,1321.8218216867226
0.01218,1665010459,105156.864949,14286671,sell,1218000,1280.8106150788199
0.00502,1665010459,105156.60408084,14286672,sell,502000,527.8861524858169
0.00984808,1665010459,105111.73282226,14286673,sell,984808,1035.1487537722423
5.79e-05,1665010578,105211.37246486,14286674,sell,5790,6.091738465715394
0.00691935,1665010602,105221.43096,14286675,sell,691935,728.063908313076
0.0118,1665010602,105221.43095374,14286676,sell,1180000,1241.612885254132
0.00889,1665010602,105221.43095373,14286677,sell,889000,935.4185211786597
0.00435,1665010602,105221.1253926,14286678,sell,434999,457.71189545781
0.44519743,1665010602,105221.09075675,14286679,sell,44519743,46844.15918670185
0.44519744,1665010602,105221.0902253,14286680,sell,44519744,46844.16000231258
0.44519744,1665010602,105221.08864021,14286681,sell,44519744,46844.15929663457
0.32162174,1665010602,105221.08839725,14286682,sell,32162174,33841.389535017355
0.0069159,1665010613,105368.40999,14286683,buy,691590,728.717386649841
0.00277756,1665010613,105368.41,14286684,buy,277756,292.6670808796
0.00529,1665010613,105395.54183079,14286685,buy,529000,557.5424162848791
0.00501682,1665010613,105397.00432479,14286686,buy,501682,528.757799236693
0.00504997,1665010623,105398.07682039,14286687,buy,504997,532.2571260006648
0.00838,1665010630,105169.0686042,14286688,sell,838000,881.3167949031961
0.0049031,1665010630,105167.939,14286689,sell,490309,515.6489217108999
0.02,1665010662,105400,14286690,buy,2000000,2108.0
0.0061,1665010671,105483.30319349,14286691,buy,610000,643.4481494802891
0.01003,1665010671,105486.40611827,14286692,buy,1003000,1058.0286533662481
0.00282994,1665010671,105487.23973985,14286693,buy,282994,298.5225592293911
0.0013,1665010691,105484.50975104,14286694,buy,130000,137.129862676352
0.00529,1665010691,105498.39613158,14286695,buy,529000,558.0865155360582
5.6e-05,1665010691,105500,14286696,buy,5600,5.9079999999999995
0.00051592,1665010691,105500,14286697,buy,51592,54.42956
0.01179569,1665010691,105500,14286698,buy,1179569,1244.445295
2.843e-05,1665010716,105499.99999999,14286699,buy,2843,2.999364999999716
9.48e-05,1665010743,105299.82812943,14286700,sell,9480,9.982423706669964
0.0078823,1665010751,105302.514367,14286701,sell,788230,830.0260089950041
0.00315196,1665010754,105486.56211763,14286702,buy,315196,332.48942433228507
2.843e-05,1665010762,105486.65230476,14286703,buy,2843,2.998985525024327
3.79e-05,1665010778,105310.83865001,14286704,sell,3790,3.991280784835379
3.792e-05,1665010795,105485.21662315,14286705,buy,3792,3.9999994143498485
0.0083,1665010812,105326.47438535,14286706,sell,830000,874.209737398405
0.00901,1665010812,105326.47438534,14286707,sell,901000,948.9915342119135
0.00432,1665010812,105326.40290543,14286708,sell,432000,455.0100605514576
0.00835241,1665010812,105325.88421536,14286709,sell,835240,879.724968579215
9.5e-06,1665010917,105216.74637748,14286710,sell,950,0.9995590905860601
0.0009491,1665010944,105361.86539586,14286711,buy,94910,99.99894644721073
0.00023728,1665010950,105359.01840754,14286712,buy,23728,24.999587887741093
0.007,1665010968,105351.36712642,14286713,buy,700000,737.4595698849399
0.00262968,1665010968,105351.36712643,14286714,buy,262968,277.04038310503046
0.0014,1665010971,105350.95275312,14286715,buy,140000,147.491333854368
0.00100899,1665010971,105350.95275313,14286716,buy,100899,106.29805781838063
0.00106532,1665010986,105127.81564287,14286717,sell,106532,111.99476456066228
2.847e-05,1665011010,105351.08681508,14286718,buy,2847,2.9993454416253273
0.001,1665011036,105351.08681507,14286719,buy,100000,105.35108681507
0.00089374,1665011036,105364.29557339,14286720,buy,89374,94.16828552576158
1.898e-05,1665011069,105366.95,14286721,buy,1898,1.999864711
0.00105545,1665011084,105366.95,14286722,buy,105545,111.2095473775
0.0002356,1665011092,105156.33161001,14286723,sell,23560,24.774831727318357
0.01073,1665011116,105359.56684279,14286724,buy,1073000,1130.5081522231367
0.01109989,1665011116,105360.61983847,14286725,buy,1109989,1169.4912905388346
0.0021545,1665011143,105163.19401291,14286726,sell,215450,226.5741015008146
1.901e-05,1665011179,105165.94,14286727,buy,1901,1.9992045193999999
0.15,1665011208,105222.15,14286728,buy,15000000,15783.322499999998
0.0066526,1665011276,105127.80058308,14286729,sell,665260,699.373206158998
0.0029,1665011316,105237.27801559,14286730,buy,290000,305.188106245211
0.01206,1665011316,105290.827538,14286731,buy,1206000,1269.8073801082799
0.01059,1665011316,105291.32234847,14286732,buy,1059000,1115.0351036702973
0.00423396,1665011316,105291.37597325,14286733,buy,423396,445.7994742157016
2.459e-05,1665011468,105298.15956552,14286734,buy,2459,2.589281743716137
0.0004948,1665011537,105106.66149675,14286735,sell,49480,52.0067761085919
1.899e-05,1665011584,105298.92,14286736,buy,1899,1.9996264907999999
8.56e-05,1665011599,105133.27606114,14286737,sell,8560,8.999408430833583
0.0007514,1665011652,105151.89826776,14286738,sell,75140,79.01113635839486
9.49e-06,1665011653,105310.0107455,14286739,buy,949,0.999392001974795
9.495e-05,1665011675,105314.54935188,14286740,buy,9495,9.999616460961008
0.00174589,1665011741,105123.11286,14286741,sell,174589,183.5333915111454
0.00016957,1665011800,105319.27,14286742,buy,16957,17.8589886139
0.00174502,1665011800,105349.5072,14286743,buy,174502,183.83699705414398
0.00288263,1665011800,105349.50720537,14286744,buy,288263,303.6836499554157
0.00011789,1665011838,105348.03008643,14286745,buy,11789,12.419479266889232
0.00027443,1665011948,105198,14286746,buy,27443,28.869487139999997
0.0006172,1665012011,105152.54331716,14286747,sell,61720,64.90014973535116
0.00013294,1665012033,105158.27680001,14286748,sell,13294,13.979741317793332
0.00352985,1665012076,105198,14286749,buy,352985,371.33316030000003
0.00228242,1665012076,105198,14286750,buy,228241,240.10601916
7.5e-05,1665012076,105200,14286751,buy,7499,7.89
0.04838402,1665012088,105200,14286752,buy,4838402,5089.998904
0.0008,1665012104,105117.30509808,14286753,sell,80000,84.093844078464
0.00080563,1665012121,105303.23322254,14286754,buy,80563,84.8354437810749
0.002,1665012155,105303.15278537,14286755,buy,200000,210.60630557074
0.00028783,1665012213,105374.38270353,14286756,buy,28783,30.32990857355704
0.00047453,1665012229,105366.25367438,14286757,buy,47453,49.99944835610354
3.8e-05,1665012231,105172.53337,14286758,sell,3800,3.9965562680600004
0.00363339,1665012280,105194.00119822,14286759,sell,363339,382.2108320136005
9.49e-06,1665012280,105373.36383271,14286760,buy,949,0.999993222772418
0.00189816,1665012364,105364.80824281,14286761,buy,189816,199.99926441417225
0.00028472,1665012369,105365.28842834,14286762,buy,28472,29.99960492131697
9.58e-06,1665012386,105341.17356987,14286763,buy,958,1.0091684427993546
0.000494,1665012395,105125.15353,14286764,sell,49400,51.93182584381999
0.00053175,1665012457,105317.73704,14286765,buy,53175,56.00270667102
0.00041773,1665012457,105323.37740117,14286766,buy,41773,43.99673444179074
0.00189893,1665012458,105322.01971924,14286767,buy,189893,199.9991429054564
3.797e-05,1665012464,105320.51335042,14286768,buy,3796,3.9990198919154474
0.0009495,1665012471,105318.21967233,14286769,buy,94950,99.99964957887734
2.65e-05,1665012473,105109.05352267,14286770,sell,2650,2.785389918350755
0.00136722,1665012515,105323.17265201,14286771,buy,136722,143.9999481132811
0.00427261,1665012519,105321.83934498,14286772,buy,427260,449.99914400375496
9.49e-06,1665012522,105320.59378759,14286773,buy,949,0.9994924350442291
0.00052041,1665012615,105318.99966913,14286774,buy,52041,54.809060617811944
9.49e-06,1665012656,105271.36120169,14286775,buy,949,0.9990252178040382
0.00013023,1665012661,105267.91697832,14286776,buy,13023,13.709040828086614
0.004597,1665012669,105116.19480001,14286777,sell,459700,483.219147495646
0.00047532,1665012737,105191.04482006,14286778,buy,47532,49.99940742387091
0.008,1665012779,105100.00000001,14286779,sell,800000,840.80000000008
0.00110038,1665012779,105100,14286780,sell,110038,115.64993799999999
0.09514747,1665012779,105100,14286781,sell,9514747,9999.999097
0.00472,1665012779,105013.28214604,14286782,sell,472000,495.66269172930885
0.03478505,1665012779,105011.8294,14286783,sell,3478505,3652.84173627047
9.5e-06,1665012808,105169.22922901,14286784,buy,950,0.999107677675595
0.00047542,1665012919,105168.10067114,14286785,buy,47542,49.99901842107338
0.00293,1665012949,104979.96862,14286786,sell,293000,307.5913080566
0.00035182,1665012973,105166.86966999,14286787,buy,35182,36.99980808729588
4.754e-05,1665012977,105166.86965999,14286788,buy,4754,4.999632983635925
0.00468,1665013026,105005.05854278,14286789,sell,468000,491.42367398021037
0.00400953,1665013026,105004.60038,14286790,sell,400953,421.0190953616214
0.01,1665013026,105004.60036725,14286791,sell,1000000,1050.0460036724999
0.01065,1665013026,105004.60036724,14286792,sell,1065000,1118.298993911106
0.00907,1665013026,105004.1391896,14286793,sell,907000,952.387542449672
0.01147,1665013026,105003.6500618,14286794,sell,1147000,1204.3918662088458
0.05,1665013026,105003.31,14286795,sell,5000000,5250.1655
0.00439,1665013026,105003.30001188,14286796,sell,439000,460.9644870521532
0.00874767,1665013026,105002.72304816,14286797,sell,874767,918.5291703266979
0.001,1665013185,104982.13200001,14286798,sell,100000,104.98213200001
0.05,1665013185,104982.132,14286799,sell,5000000,5249.1066
0.00406,1665013185,104982.12195952,14286800,sell,406000,426.2274151556512
0.0104,1665013185,104981.75407402,14286801,sell,1040000,1091.810242369808
0.00987,1665013185,104981.44030398,14286802,sell,987000,1036.1668158002826
0.0143,1665013185,104981.32447474,14286803,sell,1430000,1501.2329399887822
0.01445,1665013185,104980.70341502,14286804,sell,1445000,1516.971164347039
0.01877,1665013185,104980.47144411,14286805,sell,1876999,1970.4834490059445
0.00876,1665013185,104979.97990812,14286806,sell,876000,919.6246239951313
0.00804,1665013185,104979.71213143,14286807,sell,804000,844.0368855366972
0.01839,1665013185,104979.12750725,14286808,sell,1839000,1930.5661548583275
0.12024206,1665013185,104978.83420637,14286809,sell,12024206,12622.871281372394
0.12024206,1665013185,104978.83164222,14286810,sell,12024206,12622.870973053716
0.01858,1665013185,104978.82937221,14286811,sell,1858000,1950.5066497356618
0.55492188,1665013185,104897.49236,14286812,sell,55492188,58209.913667696834
0.0005014,1665013197,104904.18409414,14286813,sell,50140,52.5989579048018
0.00034255,1665013201,104906.84867606,14286814,sell,34255,35.93584101398436
7.279e-05,1665013264,105228.18384999,14286815,buy,7279,7.659559502440772
0.00324,1665013364,104971.37890663,14286816,sell,324000,340.10726765748115
0.00575265,1665013364,104969.9774,14286817,sell,575265,603.85554049011
0.00076025,1665013440,105228.18384999,14286818,buy,76025,79.9997267719549
0.0014253,1665013523,105007.08849444,14286819,sell,142530,149.66660323112532
0.00142547,1665013545,105228.18384999,14286820,buy,142547,149.99961923264527
0.0002758,1665013645,105058.55990062,14286821,sell,27579,28.975150820590997
0.00014577,1665013658,105228.18350999,14286822,buy,14577,15.339112310251243
0.00094992,1665013791,105271.70517999,14286823,buy,94992,99.9996981845761
0.0011639,1665013822,105064.23704297,14286824,sell,116390,122.28426549431278
0.00068739,1665013869,105271.70488999,14286825,buy,68739,72.36271722433023
7.793e-05,1665013934,105066.71005047,14286826,sell,7792,8.187848714233127
0.00693635,1665013965,105303.47113999,14286827,buy,693635,730.4217320418696
0.0005253,1665014116,105152.38437185,14286828,sell,52530,55.23654751053281
0.0001902,1665014158,105136.19421915,14286829,sell,19020,19.99690414048233
0.00450527,1665014200,105129.16657817,14286830,sell,450526,473.6352803096319
0.0097,1665014228,105369.13988999,14286831,buy,970000,1022.080656932903
0.0001,1665014228,105369.14,14286832,buy,10000,10.536914000000001
0.01392598,1665014228,105370.06826532,14286833,buy,1392598,1467.381463261481
1.61e-05,1665014264,105128.01000001,14286834,sell,1609,1.6925609610001608
9.5e-06,1665014292,105051.48906318,14286835,sell,950,0.99798914610021
0.00094282,1665014313,105121.01000001,14286836,sell,94282,99.11019064820944
0.00474731,1665014343,105322.65616999,14286837,buy,474731,499.99929886235526
0.00061986,1665014388,105120.88716002,14286838,sell,61986,65.16023311500999
0.00166777,1665014406,105127.19369751,14286839,sell,166777,175.32797983289626
0.00047491,1665014523,105282.97983445,14286840,buy,47491,49.99993995317865
0.0046,1665014528,105281.76596442,14286841,buy,460000,484.296123436332
0.00014916,1665014528,105281.76596443,14286842,buy,14915,15.703828211254377
2.607e-05,1665014544,105043.23496194,14286843,sell,2607,2.7384771354577757
0.00475044,1665014589,105253.3443986,14286844,buy,475044,499.9996973648854
3.766e-05,1665014600,105089.01000001,14286845,sell,3766,3.957652116600377
0.00949075,1665014619,105239.5836871,14286846,buy,949074,998.8025788783443
0.000908,1665014623,105095.57993352,14286847,sell,90800,95.42678657963616
0.01975,1665014638,105229.14955309,14286848,buy,1975000,2078.2757036735275
0.0206,1665014638,105230.14816331,14286849,buy,2060000,2167.741052164186
0.01248,1665014638,105230.97567136,14286850,buy,1248000,1313.282576378573
0.00586,1665014638,105230.97767218,14286851,buy,586000,616.6535291589748
0.09131502,1665014638,105230.98494206,14286852,buy,9131502,9609.169494603906
0.00108335,1665014641,105228.58573222,14286853,buy,108335,113.99938835300054
0.0003493,1665014645,105103.29650686,14286854,sell,34930,36.7125814698462
0.01827499,1665014648,105224.45494735,14286855,buy,1827499,1922.975861918272
5.2e-05,1665014652,105105.71652488,14286856,sell,5200,5.46549725929376
0.00693607,1665014660,105221.78356,14286857,buy,693607,729.8256562970091
