tid,volume,50,100,200,500,1500,3000,5000,10000,20000,0
14231116,557.6175778101012,False,False,False,False,True,False,False,False,False,False
14231117,99.9990945144,False,True,False,False,False,False,False,False,False,False
14231118,1.001064697574,True,False,False,False,False,False,False,False,False,False
14231119,847.9137987175852,False,False,False,False,True,False,False,False,False,False
14231121,483.61548000601795,False,False,False,True,False,False,False,False,False,False
14231123,1332.495980544342,False,False,False,False,True,False,False,False,False,False
14231124,1318.7173437520398,False,False,False,False,True,False,False,False,False,False
14231125,1346.2413055906186,False,False,False,False,True,False,False,False,False,False
14231126,1332.467197469574,False,False,False,False,True,False,False,False,False,False
14231127,1052.18473734954,False,False,False,False,True,False,False,False,False,False
14231128,794.5334759193687,False,False,False,False,True,False,False,False,False,False
14231132,590.06020980006,False,False,False,False,True,False,False,False,False,False
14231133,4917.168415,False,False,False,False,False,False,True,False,False,False
14231134,1017.837052425288,False,False,False,False,True,False,False,False,False,False
14231135,1007.96038211662,False,False,False,False,True,False,False,False,False,False
14231136,471.97459982275194,False,False,False,True,False,False,False,False,False,False
14231137,1183.8684994889816,False,False,False,False,True,False,False,False,False,False
14231138,514.248373119923,False,False,False,False,True,False,False,False,False,False
14231139,1171.0669471448,False,False,False,False,True,False,False,False,False,False
14231140,7095.1990593198,False,False,False,False,False,False,False,True,False,False
14231141,1627.1245817538859,False,False,False,False,False,True,False,False,False,False
14231142,1573.9848144097816,False,False,False,False,False,True,False,False,False,False
14231143,2024.2305545648942,False,False,False,False,False,True,False,False,False,False
14231144,17410.860389999998,False,False,False,False,False,False,False,False,True,False
14231145,2069.41896163424,False,False,False,False,False,True,False,False,False,False
14231146,17492.421105,False,False,False,False,False,False,False,False,True,False
14231148,78.43322653635869,False,True,False,False,False,False,False,False,False,False
14231149,822.2068913243064,False,False,False,False,True,False,False,False,False,False
14231150,822.2043210275928,False,False,False,False,True,False,False,False,False,False
14231151,381.5933618717456,False,False,False,True,False,False,False,False,False,False
14231152,935.962608,False,False,False,False,True,False,False,False,False,False
14231159,252.08902525570136,False,False,False,True,False,False,False,False,False,False
14231160,90.38311434042033,False,True,False,False,False,False,False,False,False,False
14231166,929.2679801591761,False,False,False,False,True,False,False,False,False,False
14231167,948.929665104019,False,False,False,False,True,False,False,False,False,False
14231168,757.173810233302,False,False,False,False,True,False,False,False,False,False
14231169,382.5202483778908,False,False,False,True,False,False,False,False,False,False
14231170,799.4572584495828,False,False,False,False,True,False,False,False,False,False
14231171,929.25332099901,False,False,False,False,True,False,False,False,False,False
14231172,773.8792512835375,False,False,False,False,True,False,False,False,False,False
14231173,374.6478640755444,False,False,False,True,False,False,False,False,False,False
14231174,749.2957281510888,False,False,False,False,True,False,False,False,False,False
14231175,2983.2283413370046,False,False,False,False,False,True,False,False,False,False
14231176,205.6738628098968,False,False,False,True,False,False,False,False,False,False
14231182,831.052900154451,False,False,False,False,True,False,False,False,False,False
14231183,4917.409045,False,False,False,False,False,False,True,False,False,False
14231184,796.620184550982,False,False,False,False,True,False,False,False,False,False
14231185,656.9649572043425,False,False,False,False,True,False,False,False,False,False
14231186,814.3183149203375,False,False,False,False,True,False,False,False,False,False
14231187,339.2969388462,False,False,False,True,False,False,False,False,False,False
14231188,272.63194540442584,False,False,False,True,False,False,False,False,False,False
14231201,1477.07265225,False,False,False,False,True,False,False,False,False,False
14231203,108.318863572205,False,False,True,False,False,False,False,False,False,False
14231204,642.0354459006408,False,False,False,False,True,False,False,False,False,False
14231205,297.38241513629004,False,False,False,True,False,False,False,False,False,False
14231206,1081.2086761674925,False,False,False,False,True,False,False,False,False,False
14231207,642.0256355808151,False,False,False,False,True,False,False,False,False,False
14231208,573.2129897137635,False,False,False,False,True,False,False,False,False,False
14231210,99.99917,False,True,False,False,False,False,False,False,False,False
14231211,286.5769646202132,False,False,False,True,False,False,False,False,False,False
14231212,4923.90221,False,False,False,False,False,False,True,False,False,False
14231213,704.103479558622,False,False,False,False,True,False,False,False,False,False
14231214,585.7993636584775,False,False,False,False,True,False,False,False,False,False
14231215,966.8108173126041,False,False,False,False,True,False,False,False,False,False
14231216,925.4600112727461,False,False,False,False,True,False,False,False,False,False
14231217,696.0618473531723,False,False,False,False,True,False,False,False,False,False
14231218,696.0601841556097,False,False,False,False,True,False,False,False,False,False
14231219,598.591614680016,False,False,False,False,True,False,False,False,False,False
14231220,598.5902268614049,False,False,False,False,True,False,False,False,False,False
14231221,1718.447655517194,False,False,False,False,False,True,False,False,False,False
14231224,590.8598064,False,False,False,False,True,False,False,False,False,False
14231228,9.433638630424108,True,False,False,False,False,False,False,False,False,False
14231234,1.9524915450000002,True,False,False,False,False,False,False,False,False,False
14231235,2005.047339855,False,False,False,False,False,True,False,False,False,False
14231236,275.608371139024,False,False,False,True,False,False,False,False,False,False
14231237,4921.523355,False,False,False,False,False,False,True,False,False,False
14231238,517.7269087770452,False,False,False,False,True,False,False,False,False,False
14231239,648.6345523283635,False,False,False,False,True,False,False,False,False,False
14231240,873.0021468841097,False,False,False,False,True,False,False,False,False,False
14231241,11428.229026338,False,False,False,False,False,False,False,False,True,False
14231242,56.95830535500001,False,True,False,False,False,False,False,False,False,False
14231243,1487.5811621,False,False,False,False,True,False,False,False,False,False
14231250,578.57938517736,False,False,False,False,True,False,False,False,False,False
14231251,616.9481957579491,False,False,False,False,True,False,False,False,False,False
14231252,21.6472815430124,True,False,False,False,False,False,False,False,False,False
14231253,45.12849787571749,True,False,False,False,False,False,False,False,False,False
14231257,1534.8292168508026,False,False,False,False,False,True,False,False,False,False
14231258,458.565105495092,False,False,False,True,False,False,False,False,False,False
14231259,244.04164025158562,False,False,False,True,False,False,False,False,False,False
14231260,331.89936571727276,False,False,False,True,False,False,False,False,False,False
14231275,88.85128169673712,False,True,False,False,False,False,False,False,False,False
14231280,18.058949202963635,True,False,False,False,False,False,False,False,False,False
14231284,299.1865644673792,False,False,False,True,False,False,False,False,False,False
14231285,734.1814971578796,False,False,False,False,True,False,False,False,False,False
14231286,579.6673835978513,False,False,False,False,True,False,False,False,False,False
14231287,718.430913391252,False,False,False,False,True,False,False,False,False,False
14231288,286.3875424068822,False,False,False,True,False,False,False,False,False,False
14231289,282.4509104620924,False,False,False,True,False,False,False,False,False,False
14231291,264.6501715466725,False,False,False,True,False,False,False,False,False,False
14231292,4919.082985000001,False,False,False,False,False,False,True,False,False,False
14231293,300.00981,False,False,False,True,False,False,False,False,False,False
14231294,1159.5371358427253,False,False,False,False,True,False,False,False,False,False
14231295,873.3357142688736,False,False,False,False,True,False,False,False,False,False
14231296,535.0163468988193,False,False,False,False,True,False,False,False,False,False
14231297,662.8682621388049,False,False,False,False,True,False,False,False,False,False
14231298,635.3277741540131,False,False,False,False,True,False,False,False,False,False
14231299,1209.676322494158,False,False,False,False,True,False,False,False,False,False
14231300,901.8460910382111,False,False,False,False,True,False,False,False,False,False
14231301,558.6131430256968,False,False,False,False,True,False,False,False,False,False
14231302,677.6113757770188,False,False,False,False,True,False,False,False,False,False
14231303,558.6113437807304,False,False,False,False,True,False,False,False,False,False
14231304,911.6689604363172,False,False,False,False,True,False,False,False,False,False
14231305,570.4074125710019,False,False,False,False,True,False,False,False,False,False
14231306,14767.289085323251,False,False,False,False,False,False,False,False,True,False
14231316,1003.7922001021021,False,False,False,False,True,False,False,False,False,False
14231317,1537.0863297061906,False,False,False,False,False,True,False,False,False,False
14231318,3373.62257045,False,False,False,False,False,False,True,False,False,False
14231322,1003.4158200001021,False,False,False,False,True,False,False,False,False,False
14231323,740.756973,False,False,False,False,True,False,False,False,False,False
14231332,43.22630062400439,True,False,False,False,False,False,False,False,False,False
14231340,232.5521393760236,False,False,False,True,False,False,False,False,False,False
14231341,1475.3043426240001,False,False,False,False,True,False,False,False,False,False
14231343,1004.8999200001022,False,False,False,False,True,False,False,False,False,False
14231344,8847.060080000001,False,False,False,False,False,False,False,True,False,False
14231347,74.86,False,True,False,False,False,False,False,False,False,False
14231348,605.9717921564384,False,False,False,False,True,False,False,False,False,False
14231349,523.532994533945,False,False,False,False,True,False,False,False,False,False
14231354,50.3670747,False,True,False,False,False,False,False,False,False,False
14231355,1002.7040539362721,False,False,False,False,True,False,False,False,False,False
14231356,581.961568559032,False,False,False,False,True,False,False,False,False,False
14231357,137.62564879474598,False,False,True,False,False,False,False,False,False,False
14231358,3.6304789191717424,True,False,False,False,False,False,False,False,False,False
14231375,75.3673664,False,True,False,False,False,False,False,False,False,False
14231382,56.242248000000004,False,True,False,False,False,False,False,False,False,False
14231388,499.99978999999996,False,False,False,True,False,False,False,False,False,False
14231389,1003.2720001021021,False,False,False,False,True,False,False,False,False,False
14231390,668.3896424000001,False,False,False,False,True,False,False,False,False,False
14231391,69.62904400000001,False,True,False,False,False,False,False,False,False,False
14231392,358.867409867927,False,False,False,True,False,False,False,False,False,False
14231393,3042.01987716,False,False,False,False,False,False,True,False,False,False
14231395,1190.6309801211,False,False,False,False,True,False,False,False,False,False
14231402,925.808716403843,False,False,False,False,True,False,False,False,False,False
14231403,738.8746850065544,False,False,False,False,True,False,False,False,False,False
14231404,858.8918928503538,False,False,False,False,True,False,False,False,False,False
14231405,854.3642988893276,False,False,False,False,True,False,False,False,False,False
14231406,1331.199139933666,False,False,False,False,True,False,False,False,False,False
14231411,48.656350882224814,True,False,False,False,False,False,False,False,False,False
14231412,3.4487464073245286,True,False,False,False,False,False,False,False,False,False
14231413,531.333255336786,False,False,False,False,True,False,False,False,False,False
14231414,658.2628663338402,False,False,False,False,True,False,False,False,False,False
14231417,844.2429351945733,False,False,False,False,True,False,False,False,False,False
14231418,726.1666736047056,False,False,False,False,True,False,False,False,False,False
14231419,404.406738,False,False,False,True,False,False,False,False,False,False
14231426,53.44721700004836,False,True,False,False,False,False,False,False,False,False
14231440,2483.573234,False,False,False,False,False,True,False,False,False,False
14231443,50.5443249327,False,True,False,False,False,False,False,False,False,False
14231448,372.64983714,False,False,False,True,False,False,False,False,False,False
14231461,392.4501454445988,False,False,False,True,False,False,False,False,False,False
14231462,431.8876782855588,False,False,False,True,False,False,False,False,False,False
14231463,521.6177666964854,False,False,False,False,True,False,False,False,False,False
14231464,652.7447963967791,False,False,False,False,True,False,False,False,False,False
14231467,905.2633530997452,False,False,False,False,True,False,False,False,False,False
14231468,59.167539418283994,False,True,False,False,False,False,False,False,False,False
14231469,414.151156479228,False,False,False,True,False,False,False,False,False,False
14231470,812.5048972098289,False,False,False,False,True,False,False,False,False,False
14231471,343.134726806766,False,False,False,True,False,False,False,False,False,False
14231472,132.122975972,False,False,True,False,False,False,False,False,False,False
14231474,1005.86389766586,False,False,False,False,True,False,False,False,False,False
14231475,177.49480758264,False,False,True,False,False,False,False,False,False,False
14231476,847.0955645523048,False,False,False,False,True,False,False,False,False,False
14231477,953.5511444951916,False,False,False,False,True,False,False,False,False,False
14231478,210.03516014192581,False,False,False,True,False,False,False,False,False,False
14231480,838.22935838186,False,False,False,False,True,False,False,False,False,False
14231481,336.2626062192606,False,False,False,True,False,False,False,False,False,False
14231482,885.63454,False,False,False,False,True,False,False,False,False,False
14231483,1479.345,False,False,False,False,True,False,False,False,False,False
14231484,1771.26908,False,False,False,False,False,True,False,False,False,False
14231485,994.1198400000001,False,False,False,False,True,False,False,False,False,False
14231488,892.4689090585221,False,False,False,False,True,False,False,False,False,False
14231489,1700.882775,False,False,False,False,False,True,False,False,False,False
14231490,899.8585439999999,False,False,False,False,True,False,False,False,False,False
14231491,818.4379173529389,False,False,False,False,True,False,False,False,False,False
14231492,392.4557724173936,False,False,False,True,False,False,False,False,False,False
14231493,221.861670423525,False,False,False,True,False,False,False,False,False,False
14231495,170.586973258977,False,False,True,False,False,False,False,False,False,False
14231496,684.3082128457992,False,False,False,False,True,False,False,False,False,False
14231498,724.739028405021,False,False,False,False,True,False,False,False,False,False
14231499,756.2856465856094,False,False,False,False,True,False,False,False,False,False
14231500,1541.00303809183,False,False,False,False,False,True,False,False,False,False
14231501,766.2995659674121,False,False,False,False,True,False,False,False,False,False
14231502,352.0229013540414,False,False,False,True,False,False,False,False,False,False
14231503,239.8954071742829,False,False,False,True,False,False,False,False,False,False
14231504,250.88371932776525,False,False,False,True,False,False,False,False,False,False
14231506,707.0954883960641,False,False,False,False,True,False,False,False,False,False
14231510,825.7005,False,False,False,False,True,False,False,False,False,False
14231511,269.9724955,False,False,False,True,False,False,False,False,False,False
14231515,565.4765975,False,False,False,False,True,False,False,False,False,False
14231516,54.14962828389999,False,True,False,False,False,False,False,False,False,False
14231517,5.0119737161,True,False,False,False,False,False,False,False,False,False
14231518,705.4356020731198,False,False,False,False,True,False,False,False,False,False
14231519,1174.477479012,False,False,False,False,True,False,False,False,False,False
14231526,119.99944939,False,False,True,False,False,False,False,False,False,False
14231527,371.46887115608655,False,False,False,True,False,False,False,False,False,False
14231528,444.6783950307219,False,False,False,True,False,False,False,False,False,False
14231529,505.1775163577468,False,False,False,False,True,False,False,False,False,False
14231530,547.1440438306547,False,False,False,False,True,False,False,False,False,False
14231532,2191.306974264,False,False,False,False,False,True,False,False,False,False
14231536,2499.9999350000003,False,False,False,False,False,True,False,False,False,False
14231537,388.69922179012104,False,False,False,True,False,False,False,False,False,False
14231538,116.31957892800001,False,False,True,False,False,False,False,False,False,False
14231539,106.90109882963192,False,False,True,False,False,False,False,False,False,False
14231544,112.06102656600801,False,False,True,False,False,False,False,False,False,False
14231548,384.94275846129466,False,False,False,True,False,False,False,False,False,False
14231549,790.556507376328,False,False,False,False,True,False,False,False,False,False
14231552,902.9874081671173,False,False,False,False,True,False,False,False,False,False
14231553,874.4596122228708,False,False,False,False,True,False,False,False,False,False
14231554,783.9636488495936,False,False,False,False,True,False,False,False,False,False
14231555,387.5550169570132,False,False,False,True,False,False,False,False,False,False
14231556,776.085204185922,False,False,False,False,True,False,False,False,False,False
14231557,912.8062562541952,False,False,False,False,True,False,False,False,False,False
14231558,371.8104999077448,False,False,False,True,False,False,False,False,False,False
14231559,418.04151344313607,False,False,False,True,False,False,False,False,False,False
14231560,1088.3831617994688,False,False,False,False,True,False,False,False,False,False
14231561,1490.4936958421536,False,False,False,False,True,False,False,False,False,False
14231562,1076.5768854104908,False,False,False,False,True,False,False,False,False,False
14231563,817.0179838955603,False,False,False,False,True,False,False,False,False,False
14231564,1076.574487985517,False,False,False,False,True,False,False,False,False,False
14231565,674.4539949048636,False,False,False,False,True,False,False,False,False,False
14231566,329.361317026545,False,False,False,True,False,False,False,False,False,False
14231567,809.143904516469,False,False,False,False,True,False,False,False,False,False
14231568,1123.7559855620452,False,False,False,False,True,False,False,False,False,False
14231569,803.2431195813089,False,False,False,False,True,False,False,False,False,False
14231570,540.7274248750549,False,False,False,False,True,False,False,False,False,False
14231571,345.0824111475,False,False,False,True,False,False,False,False,False,False
14231573,14153.4798921348,False,False,False,False,False,False,False,False,True,False
14231575,43.278312864224795,True,False,False,False,False,False,False,False,False,False
14231576,255.664761446016,False,False,False,True,False,False,False,False,False,False
14231577,260.577941143031,False,False,False,True,False,False,False,False,False,False
14231578,226.26726825361,False,False,False,True,False,False,False,False,False,False
14231579,6796.4539318272,False,False,False,False,False,False,False,True,False,False
14231581,3723.9037705100004,False,False,False,False,False,False,True,False,False,False
14231582,258.6067165073114,False,False,False,True,False,False,False,False,False,False
14231583,1625.259076877584,False,False,False,False,False,True,False,False,False,False
14231584,251.72770264366082,False,False,False,True,False,False,False,False,False,False
14231585,1245.7314020212962,False,False,False,False,True,False,False,False,False,False
14231588,244.8765316855626,False,False,False,True,False,False,False,False,False,False
14231589,249.790725729462,False,False,False,True,False,False,False,False,False,False
14231590,414.994659896,False,False,False,True,False,False,False,False,False,False
14231592,249.7585422064784,False,False,False,True,False,False,False,False,False,False
14231593,932.1684,False,False,False,False,True,False,False,False,False,False
14231595,328.760208,False,False,False,True,False,False,False,False,False,False
14231596,757.0705029999999,False,False,False,False,True,False,False,False,False,False
14231599,1004.176740000102,False,False,False,False,True,False,False,False,False,False
14231600,16678.194267,False,False,False,False,False,False,False,False,True,False
14231601,125.90314194759681,False,False,True,False,False,False,False,False,False,False
14231603,1004.470500510102,False,False,False,False,True,False,False,False,False,False
14231604,491.40272524949995,False,False,False,True,False,False,False,False,False,False
14231607,1004.4705015301021,False,False,False,False,True,False,False,False,False,False
14231608,186.12247528350002,False,False,True,False,False,False,False,False,False,False
14231611,611.580500604,False,False,False,False,True,False,False,False,False,False
14231613,647.0519339790001,False,False,False,False,True,False,False,False,False,False
14231615,588.9552183183188,False,False,False,False,True,False,False,False,False,False
14231616,595.84882156052,False,False,False,False,True,False,False,False,False,False
14231617,755.3959044285134,False,False,False,False,True,False,False,False,False,False
14231619,591.9263612381046,False,False,False,False,True,False,False,False,False,False
14231620,769.2006861150172,False,False,False,False,True,False,False,False,False,False
14231621,8.863996320322201,True,False,False,False,False,False,False,False,False,False
14231623,237.36788128346916,False,False,False,True,False,False,False,False,False,False
14231624,4765.049757389999,False,False,False,False,False,False,True,False,False,False
14231626,540.745436468448,False,False,False,False,True,False,False,False,False,False
14231627,347.69229756857504,False,False,False,True,False,False,False,False,False,False
14231628,602.79452856,False,False,False,False,True,False,False,False,False,False
14231633,216.657103381796,False,False,False,True,False,False,False,False,False,False
14231634,424.44492832699996,False,False,False,True,False,False,False,False,False,False
14231635,748.462043304548,False,False,False,False,True,False,False,False,False,False
14231636,218.6297021231484,False,False,False,True,False,False,False,False,False,False
14231637,204.836510632,False,False,False,True,False,False,False,False,False,False
14231638,113.30020651735501,False,False,True,False,False,False,False,False,False,False
14231639,4924.2106,False,False,False,False,False,False,True,False,False,False
14231641,4663.69565087687,False,False,False,False,False,False,True,False,False,False
14231644,19.96306466550495,True,False,False,False,False,False,False,False,False,False
14231646,295.55397951837,False,False,False,True,False,False,False,False,False,False
14231647,352.6944155585524,False,False,False,True,False,False,False,False,False,False
14231648,494.569024935154,False,False,False,True,False,False,False,False,False,False
14231649,416.7317121191748,False,False,False,True,False,False,False,False,False,False
14231650,175.36202784754838,False,False,True,False,False,False,False,False,False,False
14231651,444.3159496218036,False,False,False,True,False,False,False,False,False,False
14231652,210.8261726693956,False,False,False,True,False,False,False,False,False,False
14231653,436.428563251,False,False,False,True,False,False,False,False,False,False
14231655,1977.4263532500001,False,False,False,False,False,True,False,False,False,False
14231656,2660.1806321999998,False,False,False,False,False,True,False,False,False,False
14231657,39.532848849738,True,False,False,False,False,False,False,False,False,False
14231660,147.789720000015,False,False,True,False,False,False,False,False,False,False
14231661,41.282595119999996,True,False,False,False,False,False,False,False,False,False
14231662,147.789705000015,False,False,True,False,False,False,False,False,False,False
14231663,149.9996537221,False,False,True,False,False,False,False,False,False,False
14231664,1150.3802884182282,False,False,False,False,True,False,False,False,False,False
14231665,514.0492423171434,False,False,False,False,True,False,False,False,False,False
14231666,426.69572461430295,False,False,False,True,False,False,False,False,False,False
14231668,25.337275664472003,True,False,False,False,False,False,False,False,False,False
14231670,1172.29242277,False,False,False,False,True,False,False,False,False,False
14231676,157.622096000016,False,False,True,False,False,False,False,False,False,False
14231677,278.71921180439995,False,False,False,True,False,False,False,False,False,False
14231680,702.9903366695,False,False,False,False,True,False,False,False,False,False
14231684,4929.965,False,False,False,False,False,False,True,False,False,False
14231685,382.56524535520003,False,False,False,True,False,False,False,False,False,False
14231687,1566.945917831,False,False,False,False,False,True,False,False,False,False
14231690,276.14281176297203,False,False,False,True,False,False,False,False,False,False
14231691,244.5836332757504,False,False,False,True,False,False,False,False,False,False
14231692,661.747834588346,False,False,False,False,True,False,False,False,False,False
14231693,117.46287,False,False,True,False,False,False,False,False,False,False
14231694,944.559096657,False,False,False,False,True,False,False,False,False,False
14231698,225.0563570489016,False,False,False,True,False,False,False,False,False,False
14231699,474.7838847338704,False,False,False,True,False,False,False,False,False,False
14231700,192.47949481799998,False,False,True,False,False,False,False,False,False,False
14231702,193.57915605708726,False,False,True,False,False,False,False,False,False,False
14231706,225.0943751360352,False,False,False,True,False,False,False,False,False,False
14231707,464.9960140487934,False,False,False,True,False,False,False,False,False,False
14231708,196.46194986903862,False,False,True,False,False,False,False,False,False,False
14231714,888.92221,False,False,False,False,True,False,False,False,False,False
14231726,298.64561455335337,False,False,False,True,False,False,False,False,False,False
14231727,289.7419968214231,False,False,False,True,False,False,False,False,False,False
14231728,22.742545376537002,True,False,False,False,False,False,False,False,False,False
14231730,131.00259746301563,False,False,True,False,False,False,False,False,False,False
14231731,877.6529281588023,False,False,False,False,True,False,False,False,False,False
14231732,278.8635864954156,False,False,False,True,False,False,False,False,False,False
14231733,4944.306250000001,False,False,False,False,False,False,True,False,False,False
14231734,576.502967766199,False,False,False,False,True,False,False,False,False,False
14231735,147.81010153288045,False,False,True,False,False,False,False,False,False,False
14231737,887.20155,False,False,False,False,True,False,False,False,False,False
14231740,70.99106195470745,False,True,False,False,False,False,False,False,False,False
14231744,140.50427720669998,False,False,True,False,False,False,False,False,False,False
14231749,610.73128,False,False,False,False,True,False,False,False,False,False
14231754,2335.4997639999997,False,False,False,False,False,True,False,False,False,False
14231755,294.413109460966,False,False,False,True,False,False,False,False,False,False
14231756,4939.658925,False,False,False,False,False,False,True,False,False,False
14231757,250.457300554326,False,False,False,True,False,False,False,False,False,False
14231758,601.6333603035,False,False,False,False,True,False,False,False,False,False
14231759,987.9780650000001,False,False,False,False,True,False,False,False,False,False
14231761,604.7678,False,False,False,False,True,False,False,False,False,False
14231766,594.8697999999999,False,False,False,False,True,False,False,False,False,False
14231767,1009.5960000001021,False,False,False,False,True,False,False,False,False,False
14231768,1332.2708,False,False,False,False,True,False,False,False,False,False
14231769,583.982,False,False,False,False,True,False,False,False,False,False
14231770,146.2795726,False,False,True,False,False,False,False,False,False,False
14231771,448.3089353546195,False,False,False,True,False,False,False,False,False,False
14231773,584.6515436601,False,False,False,False,True,False,False,False,False,False
14231774,511.05074019425996,False,False,False,False,True,False,False,False,False,False
14231775,71.62228723640001,False,True,False,False,False,False,False,False,False,False
14231784,1009.1908323795541,False,False,False,False,True,False,False,False,False,False
14231785,134.9189202613643,False,False,True,False,False,False,False,False,False,False
14231787,317.5895213916006,False,False,False,True,False,False,False,False,False,False
14231788,280.7804664786,False,False,False,True,False,False,False,False,False,False
14231790,589.6587668120001,False,False,False,False,True,False,False,False,False,False
14231792,585.2088185497408,False,False,False,False,True,False,False,False,False,False
14231793,598.0676214124591,False,False,False,False,True,False,False,False,False,False
14231794,2.2202957533050123,True,False,False,False,False,False,False,False,False,False
14231812,584.2440993957501,False,False,False,False,True,False,False,False,False,False
14231813,1156.654060504956,False,False,False,False,True,False,False,False,False,False
14231814,1008.3606034450381,False,False,False,False,True,False,False,False,False,False
14231815,806.6884827559488,False,False,False,False,True,False,False,False,False,False
14231816,4942.943670000001,False,False,False,False,False,False,True,False,False,False
14231817,1143.7935904224726,False,False,False,False,True,False,False,False,False,False
14231818,707.8272319708784,False,False,False,False,True,False,False,False,False,False
14231819,788.8897762092395,False,False,False,False,True,False,False,False,False,False
14231820,339.0835389605944,False,False,False,True,False,False,False,False,False,False
14231821,700.9024103628384,False,False,False,False,True,False,False,False,False,False
14231822,1096.331793020101,False,False,False,False,True,False,False,False,False,False
14231823,1393.8877941566518,False,False,False,False,True,False,False,False,False,False
14231824,813.2399804300001,False,False,False,False,True,False,False,False,False,False
14231825,9869.576674000002,False,False,False,False,False,False,False,True,False,False
14231826,2651.4441384524766,False,False,False,False,False,True,False,False,False,False
14231827,15804.031655757,False,False,False,False,False,False,False,False,True,False
14231829,1182.3800716,False,False,False,False,True,False,False,False,False,False
14231835,1180.5587014139999,False,False,False,False,True,False,False,False,False,False
14231836,1087.61689465,False,False,False,False,True,False,False,False,False,False
14231837,617.0000265806,False,False,False,False,True,False,False,False,False,False
14231840,1008.4745111221021,False,False,False,False,True,False,False,False,False,False
14231841,16.8079085187,True,False,False,False,False,False,False,False,False,False
14231844,860.3985543211049,False,False,False,False,True,False,False,False,False,False
14231845,227.46168677452198,False,False,False,True,False,False,False,False,False,False
14231847,277.9134649277506,False,False,False,True,False,False,False,False,False,False
14231848,293.7334786301124,False,False,False,True,False,False,False,False,False,False
14231849,32.636642730846,True,False,False,False,False,False,False,False,False,False
14231850,548.88899138241,False,False,False,False,True,False,False,False,False,False
14231851,683.3890243322031,False,False,False,False,True,False,False,False,False,False
14231852,702.9311804070819,False,False,False,False,True,False,False,False,False,False
14231853,276.16425068500416,False,False,False,True,False,False,False,False,False,False
14231854,587.4556399217352,False,False,False,False,True,False,False,False,False,False
14231855,928.6535728965517,False,False,False,False,True,False,False,False,False,False
14231856,1246.1139447505561,False,False,False,False,True,False,False,False,False,False
14231857,705.1419119098216,False,False,False,False,True,False,False,False,False,False
14231858,3185.2491563364,False,False,False,False,False,False,True,False,False,False
14231865,892.1607897092,False,False,False,False,True,False,False,False,False,False
14231870,258.1689457205136,False,False,False,True,False,False,False,False,False,False
14231871,186.94904706785158,False,False,True,False,False,False,False,False,False,False
14231880,30.192790344312314,True,False,False,False,False,False,False,False,False,False
14231881,266.1315135661634,False,False,False,True,False,False,False,False,False,False
14231882,201.82252782875042,False,False,False,True,False,False,False,False,False,False
14231883,522.3641896744128,False,False,False,False,True,False,False,False,False,False
14231884,277.018630058044,False,False,False,True,False,False,False,False,False,False
14231885,218.64684729579122,False,False,False,True,False,False,False,False,False,False
14231886,266.1398466734494,False,False,False,True,False,False,False,False,False,False
14231887,44.520851259324,True,False,False,False,False,False,False,False,False,False
14231888,283.94190989732823,False,False,False,True,False,False,False,False,False,False
14231889,808.814477,False,False,False,False,True,False,False,False,False,False
14231890,2676.908624,False,False,False,False,False,True,False,False,False,False
14231891,857.5777947577935,False,False,False,False,True,False,False,False,False,False
14231892,573.3682617844587,False,False,False,False,True,False,False,False,False,False
14231893,28.7177977427635,True,False,False,False,False,False,False,False,False,False
14231894,518.2882485667221,False,False,False,False,True,False,False,False,False,False
14231895,470.4077150818675,False,False,False,True,False,False,False,False,False,False
14231896,24.28280253014372,True,False,False,False,False,False,False,False,False,False
14231899,490.22939010795756,False,False,False,True,False,False,False,False,False,False
14231900,105.96760840326009,False,False,True,False,False,False,False,False,False,False
14231901,118.84217764851599,False,False,True,False,False,False,False,False,False,False
14231902,793.2675397525362,False,False,False,False,True,False,False,False,False,False
14231903,109.92838424400001,False,False,True,False,False,False,False,False,False,False
14231904,990.3985410001,False,False,False,False,True,False,False,False,False,False
14231905,29486.139408251995,False,False,False,False,False,False,False,False,False,True
14231906,603.1525896689999,False,False,False,False,True,False,False,False,False,False
14231907,435.765498097589,False,False,False,True,False,False,False,False,False,False
14231908,230.76950428006802,False,False,False,True,False,False,False,False,False,False
14231909,370.4156127606,False,False,False,True,False,False,False,False,False,False
14231911,424.9132676097738,False,False,False,True,False,False,False,False,False,False
14231912,171.35045530308417,False,False,True,False,False,False,False,False,False,False
14231914,590.2880417900001,False,False,False,False,True,False,False,False,False,False
14231915,444.696863473,False,False,False,True,False,False,False,False,False,False
14231916,1436.1137958147701,False,False,False,False,True,False,False,False,False,False
14231920,597.8745,False,False,False,False,True,False,False,False,False,False
14231924,39.9991646136,True,False,False,False,False,False,False,False,False,False
14231925,1011.330000000102,False,False,False,False,True,False,False,False,False,False
14231926,393.62549999999993,False,False,False,True,False,False,False,False,False,False
14231927,4728.251165988878,False,False,False,False,False,False,True,False,False,False
14231928,1000.321046881101,False,False,False,False,True,False,False,False,False,False
14231929,184.21753932660002,False,False,True,False,False,False,False,False,False,False
14231930,1000.3210467801009,False,False,False,False,True,False,False,False,False,False
14231931,58.434595802000004,False,True,False,False,False,False,False,False,False,False
14231932,2546.360762367,False,False,False,False,False,True,False,False,False,False
14231933,31.522975633138802,True,False,False,False,False,False,False,False,False,False
14231934,1750.236089775844,False,False,False,False,False,True,False,False,False,False
