100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,0
5399,951,549,377,578,585,303,195,173,387,258,203,173,168,168,120,114,103,86,130,106,78,69,64,72,32,12,21,13,34,25,16,6,13,13,6,10,5,6,18,12,9,8,7,10,12,11,10,10,63,36,21,12,5,3,5,4,6,5,3,4,4,1,4,5,4,2,5,2,5,6,2,2,0,5,4,5,6,4,3,3,5,9,4,4,2,4,2,3,3,15,4,5,2,5,2,3,6,4,37,535
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,0
3466,925,549,546,480,393,310,275,260,289,314,197,174,139,162,158,122,103,109,85,85,66,78,43,68,50,24,24,18,21,28,18,20,17,15,11,11,12,8,16,17,9,16,4,14,9,6,8,9,18,50,38,14,2,8,6,6,6,3,5,4,9,9,8,6,3,0,4,5,6,5,5,2,1,7,4,5,5,5,6,4,6,3,3,1,5,1,0,5,7,4,10,2,3,1,9,7,6,9,10,340
