100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,0
4829,923,568,388,566,417,268,218,165,370,244,178,186,168,145,101,83,89,63,121,87,67,51,54,66,28,13,19,11,38,17,15,5,12,14,2,9,5,5,19,10,8,8,3,6,11,10,3,11,54,31,13,13,10,1,3,3,6,4,3,4,4,0,2,4,3,3,5,1,4,4,1,1,1,2,3,4,8,4,6,3,3,2,1,3,2,5,3,2,1,11,4,5,2,4,2,4,7,3,36,425
100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,0
2759,765,486,505,469,365,293,279,269,312,309,216,191,152,139,130,80,88,84,81,67,50,56,32,53,43,22,24,13,16,24,12,20,10,12,10,10,9,6,7,13,7,13,7,14,7,4,7,6,19,46,12,27,5,6,4,4,6,1,4,5,4,3,5,3,2,0,3,4,7,3,3,2,2,8,3,3,4,4,2,3,2,3,3,1,4,0,1,4,6,1,6,0,1,1,4,4,5,9,12,236
