-0.035765,-0.032655,-0.029545,-0.026435,-0.023325,-0.020215,-0.017105,-0.013995,-0.010885,-0.007775,-0.004665,-0.001555,0.001555,0.004665,0.007775,0.010885,0.013995,0.017105,0.020215,0.023325,0.026435,0.029545,0.032655,0.035765,0.038875
0,0,21,356,143,199,167,541,528,925,794,892,684,828,548,749,944,308,281,86,192,106,225,33,7
-0.035765,-0.032655,-0.029545,-0.026435,-0.023325,-0.020215,-0.017105,-0.013995,-0.010885,-0.007775,-0.004665,-0.001555,0.001555,0.004665,0.007775,0.010885,0.013995,0.017105,0.020215,0.023325,0.026435,0.029545,0.032655,0.035765,0.038875
27,26,114,109,76,224,210,352,395,913,719,822,807,505,373,496,678,274,178,80,128,133,323,22,24
